"","classification","relative_intensity","soft_colors","hard_colors"
"1","NS",0.734858214083898,0.607865779950782,0.526828637289118
"2","BH",0.470434597105241,0.402865250190325,0.316648186282275
"3","NS",0.616146708671776,0.526639077051892,0.484070763361634
"4","NS",0.506143720877679,0.494865356623262,0.450120126323977
"5","Pulsar",0.691719950714012,0.582757140427278,0.740384728454148
"6","NS",0.615376053310566,0.436288015723988,0.397143554229304
"7","BH",0.62416559114356,0.616400592219416,0.584031644673038
"8","NS",0.515858650948824,0.422721398239892,0.563934731067826
"9","NS",0.377350172374978,0.607534682448772,0.449995540890038
"10","BH",0.0312495531572473,0.626105759779831,0.698191050460171
"11","Pulsar",0.508513202721036,0.691969019718385,0.794674492681006
"12","NS",0.450806926129916,0.510216423030853,0.474417211600859
"13","BH",0.00372529641634465,0.320569018278058,0.325270528325907
"14","NS",0.5962937785234,0.594148103940513,0.572974174726634
"15","NS",0.112381167955356,0.478231928986701,0.386823261691292
"16","BH",0.00621275350948556,0.465582848428315,0.522761830466343
"17","NS",0.0302322826403528,0.269091530054645,0.443999896079603
"18","BH",0.128956004468972,0.479315283182015,0.513721878036163
"19","Pulsar",0.601522291771612,0.416176978914621,0.568941663196637
"20","BH",0.826266908583293,0.357296032318055,0.152922826131573
"21","Pulsar",0.0680782908497452,0.480916968840268,0.550385946233697
"22","BH",0.405546570735125,0.32469229294167,0.20363194548249
"23","BH",0.0435701132832477,0.283676375046653,0.248230139847966
"24","NS",0.231568640717346,0.464161035363786,0.430449591626438
"25","BH",0.575947349989918,0.623756392207388,0.586619746311981
"26","NS",0.177524041129981,0.416893756029857,0.38839475926715
"27","NS",0.525974280790176,0.4854055994257,0.413319256203758
"28","BH",0.123989683316303,0.508918563282811,0.360526733301602
"29","NS",0.667178952939107,0.506210909272134,0.459270477320945
"30","NS",0.820252114334129,0.580526454766525,0.509227082273414
"31","Pulsar",0.498541503730854,0.637882149901381,0.747159579962128
"32","BH",0.347922313943258,0.389138404592661,0.276852872632886
"33","Pulsar",0.288036860043094,0.330185885836486,0.388875547817734
"34","NS",0.576024038161765,0.634235109780043,0.59117461232362
"35","NS",0.0279572823147066,0.537754238374926,0.701552473607949
"36","NS",0.00908953606735982,0.500345841258862,0.720321347335818
"37","BH",0.309872569721337,0.319829148330313,0.232992278837593
"38","BH",0.0723275422959878,0.289548209996569,0.259529645135756
"39","Pulsar",0.0207000502058938,0.78354556803995,0.837926263834879
"40","Pulsar",0.464840507736709,0.672321199243468,0.693932520555713
"41","BH",0.40168636891057,0.63333449453076,0.374654665359594
"42","NS",0.707241202629966,0.439841249921566,0.403438136924054
"43","NS",0.556654117241786,0.587914073091327,0.606228202920616
"44","NS",0.264640573566726,0.527590984692987,0.566297057493982
"45","Pulsar",0.601781880319586,0.42759689400192,0.527876186109838
"46","NS",0.482093399462781,0.445766301653824,0.406347290937613
"47","BH",0.305181917035747,0.429264909847434,0.24534975111344
"48","NS",0.053895221310807,0.328518150578962,0.340219548102157
"49","Pulsar",0.458825693952919,0.531610002809778,0.663526878826616
"50","NS",0.120644468696065,0.369781629371402,0.357526309861975
"51","Pulsar",0.147723621940668,0.560229645093946,0.702975183305133
"52","NS",0.598010022640836,0.567707520516615,0.576263207034609
"53","NS",0.625068859709334,0.53415747641704,0.500990594872475
"54","Pulsar",0.38762769203553,0.4105582985188,0.637275829295274
"55","NS",0.087146204505803,0.56597181150651,0.70041952947383
"56","NS",0.645564647830104,0.579053202384915,0.568322137322093
"57","BH",0.186246104989965,0.481190804754637,0.474774791822818
"58","NS",0.21500629681722,0.477583736001725,0.317956784502028
"59","Pulsar",0.482673084273112,0.498686319914499,0.700403188247661
"60","NS",0.688793730227724,0.460574967646515,0.391839783227958
"61","Pulsar",0.206671547810114,0.566734647631996,0.670110207690815
"62","Pulsar",0.636998040452573,0.439206940795503,0.63279757558785
"63","BH",0.057423525183442,0.340906598852043,0.0618580681565788
"64","BH",0.113004998436353,0.513161673207619,0.568708925164299
"65","NS",0.0630105446576859,0.479602318585369,0.597582944438928
"66","BH",0.442695963497307,0.341714026559333,0.12464663977988
"67","Pulsar",0.409811320711777,0.479722882845621,0.592912621359223
"68","NS",0.648532330750998,0.53755956305697,0.522247503476172
"69","NS",0.53722688842627,0.478598321103527,0.410814779539607
"70","NS",0.128287078025907,0.764434638551917,0.863366853974875
"71","BH",0.424768421464,0.715156633025342,0.601518540182821
"72","BH",0.0148910318319878,0.480992212607472,0.449925877120738
"73","Pulsar",0.382799990329936,0.48562534334371,0.496440278631428
"74","NS",0.154603556776063,0.560904491765802,0.710723200713997
"75","NS",0.514458227892523,0.692406129457528,0.6887966292528
"76","NS",0.0315176839472822,0.366941015089163,0.426565606361829
"77","NS",0.607612099210544,0.542358156408415,0.569972557559889
"78","NS",0.204675021907434,0.431891197258514,0.369383291331843
"79","BH",0.0355506014680871,0.532882285610671,0.251905718365075
"80","Pulsar",0.165626224768439,0.513423840253257,0.735325772000993
"81","BH",0.0400967180325733,0.392684993667253,0.384286374133949
"82","BH",0.359202516971925,0.342803723123196,0.293158469945355
"83","Pulsar",0.398294845177006,0.579094339622642,0.546892349356804
"84","BH",0.0322548412151285,0.499872592916166,0.198975162924478
"85","Pulsar",0.504565969103576,0.633084050609096,0.714854887053147
"86","BH",0.495578978772443,0.340188920798588,0.0587108684706741
"87","Pulsar",0.468588232490416,0.587818734311005,0.708805465847785
"88","Pulsar",0.210859962022313,0.576081711436384,0.745902429618203
"89","NS",0.158830216731549,0.563473828211912,0.530605912018514
"90","NS",0.254879645169184,0.564018019180441,0.546687684740558
"91","Pulsar",0.490974654413259,0.522286053882726,0.669346130773845
"92","Pulsar",0.162812572532225,0.577806959947472,0.707499350142968
"93","NS",0.187141503456326,0.444879221099334,0.663171585686014
"94","NS",0.595720688117788,0.49606757632141,0.435642935601891
"95","NS",0.352975810429731,0.59589234403778,0.632328672512892
"96","NS",0.625777753728361,0.519066926324599,0.48144148355562
"97","Pulsar",0.721878667835529,0.412874006978989,0.55568540638941
"98","BH",0.16768052066051,0.40430794285104,0.11248359479092
"99","BH",0.446608195069297,0.334712131657563,0.361235573659199
"100","NS",0.799341552662892,0.586893684963938,0.490147113783848
