"","classification","relative_intensity","soft_colors","hard_colors"
"43","Pulsar",0.590176685906791,0.574396448523544,0.69016667271869
"44","NS",0.391901667170549,0.433522565148695,0.359295974104795
"45","Pulsar",0.0791944191376875,0.652019844082211,0.763447043282306
"46","NS",0.0667530397761056,0.396461776106788,0.400856415400046
"47","Pulsar",1.00026226814023,0.512523508915164,0.733506816451938
"48","NS",0.0258864488802299,0.628376348806581,0.665849478003428
"49","NS",0.321675543119884,0.442116059253389,0.330597004489071
"50","NS",0.134241886867684,0.44018402990486,0.486673315679059
"51","BH",0.336640682783199,0.489556003468195,0.215726643598616
"52","BH",0.281805418013374,0.569903476505241,0.436734841716369
"53","BH",0.337857264104525,0.484396492434663,0.151787292720009
"54","BH",0.320276666813554,0.367007504802358,0.19117893677679
"55","NS",0.688132238769927,0.477593289701817,0.411252134420054
"56","NS",0.805528317101582,0.634076292068245,0.590316012573269
"57","Pulsar",0.366758969311035,0.550368450886711,0.68223309583083
"58","Pulsar",0.187284421547988,0.539267015706806,0.719408290209607
"59","Pulsar",0.217343120183602,0.53288740245262,0.696881848184818
"60","NS",0.727303545623345,0.561433536641738,0.577117304652866
"61","NS",0.185699876620042,0.524245982424473,0.498812374986841
"62","BH",0.273011126991837,0.549896270272726,0.53659487227458
"63","NS",0.548995611402467,0.447987911563544,0.392446058908486
"64","Pulsar",0.459988553262361,0.380723068273485,0.527826443508406
"65","BH",0.0694660174678614,0.693515372765832,0.622218465099947
"66","NS",0.0627393212464634,0.625383686842559,0.637709921118023
"67","NS",0.0142407142333845,0.523085134774486,0.380589254766031
"68","NS",0.159168597627914,0.492889435217997,0.464679150627365
"69","Pulsar",0.171929149090688,0.467727231288176,0.540239388928262
"70","BH",0.0886443418175001,0.381343601391156,0.347512819553094
"71","BH",0.250015940504278,0.252588919521866,0.10046371475973
"72","NS",0.0449089520685,0.442873969375736,0.408237898181118
"73","NS",0.0193707946244689,0.457340224463512,0.425962950512217
"74","NS",0.657644119987657,0.419219655621082,0.396212493851451
"75","NS",0.538702347932443,0.470658372566788,0.380026333639229
"76","NS",0.647148260053974,0.549996465078309,0.535440541798522
"77","Pulsar",0.530382251847653,0.752501247911105,0.842740322958754
"78","NS",0.506947302998145,0.486538033395176,0.41052532928928
"79","BH",0.35484951469092,0.432980571789607,0.179611798403315
"80","NS",0.308710359165788,0.465443033006711,0.461093086439292
"81","NS",0.560017508001317,0.494735285759273,0.430848487072617
"82","NS",0.596657420034573,0.45305476186143,0.409254417864093
"83","NS",0.643473720652099,0.564901434379075,0.528943299268715
"84","NS",0.691069937617622,0.56673515389679,0.567829997214374
"85","BH",0.768907043109071,0.289701123364052,0.053360502039046
"86","NS",0.508034957165688,0.589775469422647,0.624188972641712
"87","NS",0.61916269851913,0.629936384053188,0.522740156504335
"88","Pulsar",0.0785155057998689,0.623711735672455,0.737663414351491
"89","NS",0.0719022964935447,0.472995367406124,0.308397587979439
"90","BH",0.255708120842102,0.370977917981073,0.296599407365599
"91","BH",0.370952760464475,0.466004685232912,0.297574401316974
"92","BH",0.158076198259299,0.545423782072199,0.574903086538353
"93","BH",0.259574717076651,0.708859870822803,0.811679760228872
"94","NS",0.0183740821516157,0.464963755609251,0.537313432835821
"95","Pulsar",0.196957273445215,0.519196199280945,0.583481646273637
"96","NS",0.710298777484619,0.452812248186946,0.435809238949817
"97","BH",0.36681588834331,0.360798530431503,0.348877267770398
"98","Pulsar",0.371891498370353,0.590810116688069,0.624211659744655
"99","NS",0.041997902060836,0.449899849774662,0.526966219562082
"100","Pulsar",0.542252641083426,0.535129450648505,0.640801743818602
"101","NS",0.195977206236009,0.571061676532366,0.600904310130405
"102","BH",0.212927512956257,0.279179281625711,0.125887012932333
"103","Pulsar",0.423994015875422,0.499934782041583,0.571182497427408
"104","BH",0.49715583052166,0.646132953079378,0.649653781512605
"105","Pulsar",0.345579566479012,0.257111664984448,0.390721875897488
"106","Pulsar",0.454670594918144,0.529494513739098,0.658869925885633
"107","NS",0.425530037638474,0.523040673645177,0.515314867393267
"108","BH",0.077246049445621,0.451303155006859,0.589252096525757
"109","BH",0.120751275902882,0.554495480463112,0.376419426712805
"110","Pulsar",0.645187075127522,0.507261484855841,0.636291767682091
"111","Pulsar",0.415279814305544,0.413256432744192,0.626109442934139
