"","classification","relative_intensity","soft_colors","hard_colors"
"1","BH",0.275911672980183,0.377085711721862,0.264275704511464
"2","Pulsar",0.229990954406728,0.322358139785526,0.560806091086896
"3","NS",0.646934561746755,0.47235723969183,0.384248808628041
"4","NS",0.661425087895195,0.548476713280175,0.529665467851106
"5","BH",0.377626522351883,0.30631183102662,0.20971588719003
"6","NS",0.18665367353726,0.438261672889642,0.356075046771859
"7","NS",0.646194644918307,0.577903845147094,0.594735250635675
"8","Pulsar",0.18432798480365,0.682857944241872,0.776009477427365
"9","NS",0.814133288969162,0.532287403326467,0.52977630814797
"10","Pulsar",0.541119535983387,0.571136607377729,0.738781043939114
"11","NS",0.205858025794482,0.379778136014645,0.312979525128252
"12","BH",0.440893981425792,0.286698773981796,0.129437676371395
"13","Pulsar",0.17195619313767,0.612592465164287,0.886107318059981
"14","BH",0.534767266547294,0.481226979137754,0.285096968945127
"15","NS",0.0426574789822724,0.462448366503943,0.402732867424638
"16","NS",0.00932064052880782,0.520431456164555,0.429279359961789
"17","NS",0.218967267512455,0.589782073836526,0.614736667544604
"18","BH",0.349886847307633,0.353950977789576,0.248868312757202
"19","NS",0.462723744837661,0.43679927559543,0.478382732669771
"20","NS",0.565502554103622,0.532002585948006,0.502001608843286
"21","Pulsar",0.243204538702107,0.544936878861134,0.706987201660325
"22","NS",0.593363897418863,0.603083276947476,0.541511018005625
"23","BH",0.272704807198114,0.437378437130544,0.507042253521127
"24","BH",0.238847706835042,0.56508816775703,0.546008773913437
"25","NS",0.164926257748856,0.741646243476035,0.721265697839445
"26","NS",0.600250221465983,0.403234586545384,0.341867265720317
"27","BH",0.528524128864038,0.348637271235804,0.208677111337721
"28","NS",0.168113112019278,0.550286051022663,0.583265073947668
"29","BH",0.560890037877848,0.440761059880938,0.33651848774408
"30","NS",0.174663561851659,0.48064592935254,0.405798511455952
"31","BH",0.264749917787268,0.474655554252361,0.508669028307426
"32","BH",0.315363805630712,0.42073870153705,0.200802945243133
"33","BH",0.273989640663946,0.325120889867972,0.232138742616935
"34","NS",0.589683896205091,0.460288820296038,0.407521116000057
"35","NS",0.558375012561868,0.489312878690215,0.369108384230099
"36","NS",0.524496986267535,0.510580580076023,0.476984120889929
"37","BH",0.519882891342085,0.455718623481781,0.347291761492945
"38","NS",0.685604305754106,0.526791292375066,0.585901879501701
"39","BH",0.65531502080971,0.320303232902711,0.0965887917443026
"40","Pulsar",0.362919123869402,0.750235013377685,0.925005970862192
"41","BH",0.0418063378538054,0.450087353617824,0.398802938756985
"42","Pulsar",0.377256818121328,0.364231070743114,0.457487543827274
"43","BH",0.478580039839372,0.654887797450491,0.647863506965332
"44","NS",0.526375167135528,0.5557104375293,0.541661339763277
"45","NS",0.581556168461072,0.605676873627558,0.537680915270128
"46","NS",0.0196304463665814,0.396283517946856,0.576691282573635
"47","BH",0.336165351829784,0.367133257428616,0.169204167460399
"48","NS",0.137187939818901,0.565917341524714,0.541304572347552
"49","Pulsar",0.340639102191883,0.310315430520034,0.597491721996328
"50","Pulsar",0.747512898135354,0.648037081068084,0.743081963376821
"51","Pulsar",0.0720079509303619,0.512190712330182,0.707663256303496
"52","NS",0.367301227788905,0.440822262067797,0.469721110203644
"53","NS",0.555957522724159,0.527015941651176,0.539720476598842
"54","Pulsar",0.256377368230973,0.471993284493285,0.660866581707676
"55","BH",0.362558238590783,0.279942934047361,0.156359743922271
"56","BH",0.0341015240244125,0.4206730301911,0.302426292442561
"57","NS",0.176273515651709,0.573577485251938,0.572309715132761
"58","Pulsar",0.189295683109793,0.553315025500196,0.683739792233765
"59","Pulsar",0.0851917465797676,0.38536170212766,0.599267561868827
"60","Pulsar",0.517108776650381,0.498416402733789,0.649464119291705
"61","NS",0.361070443609059,0.437421013173396,0.35943025779859
"62","NS",0.257649813739544,0.616808858231984,0.45405340500799
"63","Pulsar",0.477612024872346,0.67259587020649,0.796251422697067
"64","NS",0.715659843910523,0.543391673770546,0.531231939683506
"65","NS",0.272302714562628,0.34949522833031,0.457331315590354
"66","NS",0.0253435833416414,0.372637339507472,0.462399595979029
"67","BH",0.652322974732921,0.475269495318394,0.361778856473942
"68","Pulsar",0.525566963068335,0.570383451059536,0.688532585502652
"69","Pulsar",0.438081192737977,0.518431901062312,0.610471640642534
"70","Pulsar",0.273083795825668,0.61927834673127,0.73918728626031
"71","NS",0.664915492501703,0.543098874922854,0.540238750390356
"72","NS",0.593684673683557,0.533301270731102,0.528725688832229
"73","Pulsar",0.200298736382806,0.537388087932411,0.617289102162876
"74","BH",0.284673381205011,0.455437423099978,0.391897128765193
"75","NS",0.578278683755132,0.509118559422363,0.480317683981298
"76","Pulsar",0.436959990816367,0.629403331512834,0.724385662063363
"77","NS",0.0607309881300705,0.527701846789786,0.444261394838001
"78","Pulsar",0.348630284496945,0.47989941210453,0.60134923942488
"79","NS",0.602776216019195,0.426225306573085,0.470131998179335
"80","NS",0.796344094685172,0.575346467853849,0.539812043154234
"81","Pulsar",0.46216032558822,0.59100199071002,0.706545544573311
"82","Pulsar",0.129839022015674,0.569544984488108,0.739395836594146
"83","NS",0.896950713659344,0.592816804311666,0.57070361863282
"84","Pulsar",0.126502100428613,0.663603603603604,0.861529333234443
"85","Pulsar",0.232303719463206,0.633090308824541,0.641643154641945
"86","Pulsar",0.413395335340198,0.555317662437177,0.665048296467313
"87","BH",0.00307051921739676,0.381554027113238,0.340131351538196
"88","NS",0.709445875025163,0.458293602143214,0.3817798659573
"89","NS",0.392765716894917,0.493041424433458,0.43490511961317
"90","Pulsar",0.36511219312983,0.428614097968937,0.397824076806547
"91","NS",0.173105776581955,0.51197393785027,0.488906075877784
"92","Pulsar",0.199933932324471,0.560127206389902,0.747069246580197
"93","BH",0.291538370147293,0.496270512182994,0.213753492704129
"94","Pulsar",0.4320190420423,0.61910119796148,0.772825958236293
"95","NS",0.618996372668833,0.535888065552212,0.540014625627182
"96","NS",0.764051806266785,0.593654827216051,0.562511705474727
"97","NS",0.925064558324792,0.566306535023804,0.578653373951849
"98","BH",0.066313482045083,0.484286927650374,0.518109668109668
"99","Pulsar",0.0738154390208615,0.576172600906861,0.673601305194062
"100","Pulsar",0.315612044992464,0.620509520964505,0.76788508568912
"101","NS",0.506286118432742,0.429190004308488,0.383776366892253
"102","Pulsar",0.58046648688079,0.652196127807887,0.766338527172647
"103","BH",0.29952054076054,0.695949346577727,0.626382080096538
"104","BH",1.00001951679001,0.319308210014871,0.0874278247664789
"105","NS",0.235070512892256,0.472490384336934,0.391645578459516
"106","NS",0.588390532208038,0.560765542827489,0.558814376847674
"107","Pulsar",0.511032502793076,0.611992945326279,0.761876127480457
"108","BH",0.5361707633002,0.37696068445712,0.233698715941121
