"","classification","relative_intensity","soft_colors","hard_colors"
"1","BH",0.18706786016726,0.600412113643459,0.642834817940303
"2","NS",0.734276601344788,0.488938053097345,0.434320745794771
"3","BH",0.726869152066681,0.301510603993551,0.119418107222375
"4","BH",0.370795970506606,0.46338082296514,0.461749155478633
"5","BH",0.439930337715864,0.637430216049184,0.554151788535676
"6","NS",0.097245413913628,0.525799382408606,0.577370383522727
"7","BH",0.170182269338356,0.618415253152859,0.388035708177994
"8","Pulsar",0.672173779125816,0.424927151628681,0.571558717205687
"9","BH",0.0679835066525168,0.523381594275254,0.600808418705136
"10","BH",0.354434015605767,0.394856862560923,0.157162584490152
"11","NS",0.565323493039402,0.515826311403535,0.493832397656704
"12","NS",0.56865429906988,0.663009023956413,0.659974522944884
"13","NS",0.742553922588005,0.497978890374828,0.507108794069508
"14","BH",0.159034434066096,0.240313405602662,0.0457315429002857
"15","NS",0.64283989239245,0.664132356171614,0.608466699664522
"16","BH",0.488851117790899,0.41700833050427,0.162024698772569
"17","Pulsar",0.509214064867571,0.589922918960745,0.720376646305579
"18","NS",0.148816403418726,0.716170626707509,0.540195006806462
"19","Pulsar",0.2140442770341,0.512471315973261,0.554578186955927
"20","Pulsar",0.137777191518895,0.600034199726402,0.845986699150589
"21","Pulsar",0.551366075895338,0.461138478379858,0.493895386197147
"22","NS",0.354396855587431,0.522742732085293,0.517130460801915
"23","Pulsar",0.809924432943655,0.526430494202098,0.574280586420375
"24","Pulsar",0.314534922277278,0.321103327495622,0.359908633073727
"25","BH",0.306839544227802,0.402475618904726,0.176744186046512
"26","Pulsar",0.936300356773225,0.489501802345438,0.648754610018884
"27","NS",0.182459463773929,0.577437748061491,0.592414636435082
"28","BH",0.32173589960061,0.434673187022901,0.214618303534441
"29","NS",0.68493272750795,0.598309803913558,0.596856679811671
"30","BH",0.520891072732185,0.531446426113627,0.500367788017283
"31","BH",0.24517264386646,0.261277177351996,0.123600701450946
"32","BH",0.586698020158865,0.601336079160179,0.673710174717369
"33","Pulsar",0.727480734595965,0.522333479703708,0.588050509690957
"34","NS",0.0949275488586967,0.548034557235421,0.577849505749445
"35","NS",0.0384635219833429,0.399832822513235,0.579296875
"36","BH",0.188622855067922,0.487338978701565,0.553858384471778
"37","BH",0.349667035978083,0.593465682881639,0.485815170476437
"38","Pulsar",0.678131240001127,0.557973528312964,0.652119582908927
"39","Pulsar",0.547534824421153,0.42958089668616,0.634618386140159
"40","BH",0.223552590297553,0.423406613834936,0.390480002911314
"41","NS",0.551283877280453,0.606912805405232,0.607966546737547
"42","BH",0.168238575343672,0.401290357817263,0.10472547356548
"43","Pulsar",0.503594670469314,0.514612415474359,0.658101312400343
"44","NS",0.150586525587305,0.511827253859494,0.585658956817606
"45","BH",0.345148672189494,0.278126594555081,0.133534302270022
"46","Pulsar",0.356895579629012,0.703375502827494,0.796039445201635
"47","NS",0.555966821777836,0.482512687388482,0.404326982762495
"48","BH",0.0267119817876535,0.477806045295237,0.603179753406879
"49","Pulsar",0.484559108870489,0.437170149883893,0.655049165480657
"50","Pulsar",0.153827323094583,0.563151585600639,0.786223446804728
"51","BH",0.76943666291849,0.329374130473874,0.135802619703881
"52","Pulsar",0.351488679303256,0.583245877061469,0.640835971315976
"53","BH",0.443470378837804,0.37148214929679,0.154844340995054
"54","BH",0.158647639261606,0.733847427351544,0.780677820061751
"55","BH",0.323720819867528,0.547194412107101,0.656444318824195
"56","BH",0.35569380883195,0.441753822255796,0.198799780112387
"57","BH",0.275711207173674,0.606287152735654,0.577614186358645
"58","BH",0.458518961287338,0.62621827806321,0.672227834967097
"59","BH",0.348393263503833,0.431980515037903,0.210275141593017
"60","NS",0.829431291800201,0.628321077647934,0.592196097423241
"61","NS",0.730120567025742,0.600115279312167,0.493933693229301
"62","Pulsar",0.578034243075456,0.41824714972713,0.699209364697994
"63","BH",0.233682200129194,0.627090161844094,0.435693075138826
"64","NS",0.75305308362524,0.455016214813854,0.376709077098367
"65","NS",0.024148959368728,0.524832687566044,0.484721161191749
"66","Pulsar",0.243199737727937,0.504902837920052,0.586061935869945
"67","Pulsar",0.448552765867109,0.596952315726393,0.723654862062219
"68","NS",0.224193882003784,0.527764692732078,0.466644423604098
"69","BH",0.414791950129601,0.30057408533791,0.0657637003071718
"70","NS",0.551331918021136,0.413423161460247,0.377098933796182
"71","NS",0.513047721621278,0.5080288640346,0.460179771089516
"72","NS",0.246291795344263,0.450302408711784,0.458996682327269
"73","NS",0.336383153461894,0.419202393187491,0.41244128404597
"74","BH",0.534230001935418,0.302225072138506,0.0542006362229909
"75","NS",0.283106240654548,0.697604259094942,0.458797713229774
"76","Pulsar",0.459184574944825,0.505908205149467,0.466848604151754
"77","NS",0.522796139453469,0.612997205625582,0.640087429274973
"78","BH",0.313929088218437,0.495420231504781,0.321467244179751
"79","Pulsar",0.350102657267143,0.49135519530855,0.604009235936188
"80","BH",0.00423745577257975,0.348660176003743,0.325487345782549
"81","NS",0.673563676901779,0.477780435302559,0.410624628839821
"82","Pulsar",0.477032176282713,0.523438882009552,0.650945840891423
"83","Pulsar",0.536454560328419,0.64133880290882,0.775488765684272
"84","BH",0.170904640769735,0.408588029666021,0.424671887062976
"85","BH",0.568336609263696,0.466345582114401,0.378591705324379
"86","Pulsar",0.48743619383368,0.654282895703461,0.793734920312461
"87","NS",0.517145580119825,0.568247821878025,0.368458993602204
"88","Pulsar",0.617562071749731,0.484707520450626,0.654186355189806
"89","NS",0.0339576760645709,0.476931775692412,0.394442332868787
"90","Pulsar",0.0974202644595058,0.68124153733986,0.812323693183212
"91","BH",0.391327527109011,0.592324983943481,0.362620810844735
"92","NS",0.612945897611706,0.554564129480648,0.584408201173606
